id,pet_id,label,breed_label
18e176bd-7f97-593e-9a3c-64f238b0bc84,[3249],1,[18]
afa598e7-1130-51a1-a146-4961b5003023,"[1364, 5515]",2,"[7, 13]"
94a76624-7bd2-52c8-a431-bfc15dbf742b,[4834],1,[15]
188cc5b7-7e4b-5ffa-8dae-aea0b42d81c4,[3322],1,[35]
4c6c5e2b-d4a2-59d8-b117-60387eabb3fc,"[1522, 1523]",2,"[7, 26]"
a49211b4-6119-5ae1-942a-7188b7f85e99,[6283],0,[0]
490e52fa-5c48-5051-b1e0-657b7c235436,[1886],1,[18]
d5ea7189-20e3-5e9b-86a2-673841b16c57,[3900],1,[21]
5626260f-d642-5a13-beb4-09adb4a48f31,[5197],1,[34]
883395f1-84ac-5307-9f23-509d30a2f792,[6956],0,[10]
75de7923-9ef8-56c3-b86e-9752751ab0a7,[3002],1,[17]
19f9e7d7-f33f-5147-8e3f-af5b28b28c35,[2682],1,[22]
b2d95b8f-da4e-59c5-bff4-d13e247a6ab2,"[2307, 778]",2,"[2, 16]"
f6efe6ef-09e1-568c-85c8-795cb1cbbb6a,"[2867, 5718]",2,"[3, 28]"
6ed20444-6309-55cb-a23d-25639ce476ae,[2711],1,[17]
8081a145-e90c-56ae-ad07-6e9523a837d0,[5239],1,[27]
8be58d17-44f1-582d-94a4-1f1eb40ec592,[695],0,[2]
99003857-79a7-58e1-8faf-a0b3cc78591b,[1206],1,[19]
c64fbd86-126b-5b90-82b0-54fab74e4453,[4893],0,[3]
368fa00c-503e-5786-9a08-a7f6f1b21088,"[249, 250]",2,"[2, 29]"
a9429322-f3f4-565a-bad4-683413876448,[5818],1,[30]
a3299fbc-69b6-5907-bf8c-100c87942ecf,[2886],1,[33]
4f75e979-c222-5ee3-b5e7-3618101b9268,[5513],1,[22]
5a10a690-0ff2-5078-841d-e53a2bfdaed8,"[1361, 1362]",2,"[6, 22]"
b588dd0d-a7d1-5810-ab25-d299c3116317,[6073],1,[13]
13809368-4d39-544a-895d-f316d64ff7ea,[7206],0,[7]
4aa306cd-306d-52db-8086-d35b9fb584d4,[3383],1,[30]
47fd97b7-4f66-5fd5-b855-da3c43298b53,[2817],1,[16]
8542bc1a-8afb-57b1-80e9-efd1d897b763,[687],0,[4]
7ee6fa5b-f811-5de3-802f-bbec7d2410ef,[5168],1,[16]
8bbd125d-c535-5fea-860f-8484cb0c1957,[1967],1,[31]
5a255083-ac00-504a-b8f8-798b98475888,[1898],1,[13]
61654488-8150-5c18-935a-3d5c2801c074,[788],1,[28]
d7b4474c-3bfc-519a-accc-c2f5c92a2167,[6009],1,[12]
976514f3-12eb-502f-a4f5-d0c50a19771e,"[99, 3441]",2,"[1, 24]"
6039fa3d-536c-596a-aaca-14655d890b30,[4318],1,[31]
4e2ca9a0-3a44-5ee3-a9e5-18474c2b823c,[2344],0,[4]
20415b72-8f70-5dc1-872b-65f910233a21,[3577],1,[16]
61f27d3b-40ef-555b-a056-6b2b6569dcdf,[4724],1,[12]
acefbf69-489c-5a17-bf11-9eab97dc8890,[674],0,[11]
00fa0b25-b744-55e6-80c3-56ab47dac6a9,[1643],1,[12]
cef63ed5-b95f-5ae6-8024-58d3d5e7d214,[1851],0,[8]
dc9fdf81-3449-50ae-bec0-6fa4afb05cd5,[4029],1,[15]
b180aa19-824c-5131-aff9-4f1e0b91fc71,[6017],0,[4]
df66f9b2-19ae-5ab1-be75-50e4cea8a4d5,[1918],1,[31]
89e56416-233c-529a-886d-477058eea21b,[3398],1,[32]
e98959f2-5472-5690-ac7e-287a427efab3,[5055],1,[24]
a1a12076-d633-5034-82e2-a9c39d56d709,[4349],1,[16]
d29e74a4-9f66-5372-924c-e952152868a1,[3667],1,[12]
2d88a38d-b4e6-5f7b-b6a7-ebab3723e5d0,[930],1,[24]
ccc435b0-cbff-57d2-8223-9dc5a952e0ab,[6544],1,[23]
525825c3-4f96-51cf-9b65-dc84d787ce27,"[3056, 3057]",2,"[3, 33]"
1e1def36-6d8c-50df-9452-fba269258ec4,"[3446, 3447]",2,"[6, 16]"
f43a8c48-fda3-5ee0-9a08-34a827b37fe1,[7341],1,[27]
d6a5f91b-00e0-538d-807a-d45b101da47e,[2659],1,[17]
d772215b-43a0-5ebf-99fd-3ef720c035c7,"[1081, 1082]",2,"[6, 13]"
d905a206-2f52-59b9-969a-d373f0721dd4,[2381],1,[23]
7903ef0e-4112-5358-8298-6df5258b2e30,[1537],1,[35]
8021db32-0806-5902-99bd-b6876c58515c,[749],1,[35]
b3b5bec2-c85b-5ab4-881d-fbb596d465c7,[1156],0,[0]
582cd6ce-f175-514d-bb45-06da47a9290f,[1323],0,[8]
70edec85-f7ad-585e-bd7f-130d22537848,[6182],1,[27]
a5c5776f-893d-5aa6-83e2-2a2b7d948c6b,[5051],1,[17]
3f7e2870-eaa3-5bd5-a8cb-b52ca8ed1a98,"[364, 365]",2,"[0, 27]"
483a09a8-93c9-5dc3-9569-6067ea3b60e5,[7296],1,[21]
6a3c4ba8-835d-509f-82a0-41f380d5ab53,"[3474, 1437]",2,"[1, 24]"
607f90f6-98aa-5cfc-a5d2-1e0794610bf4,[4471],1,[22]
901c1d87-e8e6-5b83-9d60-2c23f3584554,[1509],1,[29]
f2e5dd4d-364d-5dc6-9a5f-6b7fd3b72f6b,[5272],0,[9]
73d2f3fc-b677-54fc-bf1a-efeeb54eae49,[5349],1,[24]
cff57536-35f1-5220-adae-1054fb75d1c6,[507],1,[28]
79662358-5112-57c2-b690-fb82d79632dc,[3927],1,[15]
48e601e8-98f1-5bfc-8804-c7af3d34317b,"[1888, 1889]",2,"[6, 14]"
a2c08239-2145-5e37-9076-88d155cf2eba,[7041],1,[36]
7360d313-e19d-5aef-9dad-a706d0643f90,[6297],0,[0]
68101b93-6657-56bc-b2b2-f5407e9620e8,[6816],1,[14]
2205cfd1-4608-53a5-88b2-0ae3928dc9fe,[7133],1,[19]
b17f1958-6262-5d83-b626-07106429e879,"[656, 657]",2,"[4, 22]"
0127b363-0f22-54cb-8ea2-46a45d867300,[5359],1,[24]
eb37ed3d-52e6-5f83-8bd2-b6ef43817251,[2776],0,[7]
13227aae-d482-549d-aa28-a6fce7d90eff,"[2093, 844]",2,"[9, 36]"
7479a93a-12d9-5cfe-9b2c-af9aed8010c1,[4501],1,[16]
8017631d-17f0-5eb0-82da-a38ffbe03e5f,[2617],1,[36]
45959a37-2426-5ece-adfd-3a0e00100322,[1908],0,[10]
c8b777d7-5230-58c9-b3f5-81a847b1256e,[1710],0,[9]
cfff131f-176c-502e-aa60-08dfc7238348,"[1448, 3396]",2,"[8, 28]"
8706f5c3-67e4-5865-aa7c-18f65014ab8f,[2104],1,[26]
898bcdd0-7b93-509b-85cb-e0e3088904dd,[5850],1,[22]
ea9d9969-da1c-59a8-9d1d-f588d8630d76,[1497],0,[2]
99ae15c8-c667-56cf-bab8-bb6baa5e476e,[4602],1,[22]
773646f6-ea57-528e-ad6e-205d550275a7,[6121],1,[25]
68b1b78f-9fb8-56d2-983c-1421a8ace180,[195],0,[6]
5cea891b-8d42-5914-bb83-eb17879daff9,[3288],0,[0]
71a271f0-91d2-5b16-b043-b528f11a26ef,"[3158, 3159]",2,"[7, 12]"
3e460f0d-34aa-5a30-9bdc-26a21681a3b2,[3596],1,[36]
89e629ab-1f69-511a-be4f-03e798cbcc6f,[6802],1,[34]
ce376911-3f37-5689-93a1-5e87f00ab0b6,"[5363, 1230]",2,"[11, 17]"
e017c880-b2f3-5838-9d3d-c0ab5833fe84,[1931],1,[21]
26dead19-4719-5f49-aa20-f773ee5a1175,[1679],0,[10]
04e3a82d-57d5-53a7-9f78-80748671a941,[1522],0,[7]
ac412fae-77ef-588e-98f4-bd66f18a9c8a,[2911],1,[28]
55bea589-b496-5299-b4dd-829c3a8c536e,[5073],1,[31]
97bba4e9-3690-55ab-b6af-e3b8e3c45985,[4173],1,[22]
d9eb705c-514f-5cc3-a825-d2a76eabb5d5,[858],1,[33]
f6c4460d-19f2-5bb2-9102-618fc69b4210,[5880],0,[2]
e232dc85-16f7-5f51-a4e5-b3faa4d18e96,[5237],1,[32]
e1dd039b-b4c1-5c6f-bf4e-b7c9565204f8,[2554],0,[4]
9e16cd84-1c18-5c40-b765-059aa7f2616c,[3826],1,[34]
3ead7ffd-ced9-5022-a5bb-86185ac25d3f,"[1389, 961]",2,"[0, 29]"
6765791a-b47f-5d11-8077-6702835ec255,[5682],1,[13]
3ef58fa3-e6f4-5780-bbd4-c92e626fa3bc,"[3665, 848]",2,"[2, 17]"
8986b7bb-7854-5193-95fa-9a2d47949a8c,"[734, 5361]",2,"[11, 14]"
fb5a064f-6327-5776-81d5-2a640e2617e0,[6597],0,[11]
954b007a-2571-5de2-a3fd-50936ad37290,[1582],1,[16]
6824498c-29ad-5d67-85ed-2ced84ae5e7f,[1031],0,[11]
ef69b025-7882-505c-b2c6-61db06816ef4,[610],0,[11]
95140387-6c79-5aff-8ed5-53271ce8cf52,"[1536, 6355]",2,"[11, 14]"
a6cb0d34-b72f-5f8d-a9df-86899f442c8f,[473],1,[28]
e67a8c47-bd6e-58d5-9f35-6a9ff1a04060,"[2047, 5779]",2,"[11, 26]"
693eff86-8383-5373-9fcc-3a23ccd43e7e,[4653],0,[0]
9be5ff05-92a1-55cf-bb77-d8657f18bf6b,[2879],1,[33]
0d2ff0ed-919e-52d5-a31b-eaf229b9ed30,[2358],1,[21]
2e6454da-781a-5268-8ad1-3db637fcae00,"[7005, 2662]",2,"[2, 17]"
7514863b-5e82-599e-b142-7faa2eb685a5,[2351],0,[10]
08d80847-4106-5cef-8ba8-675efd93c6fd,[5800],1,[25]
d99d24c3-8246-58c8-8508-297e19b9db52,"[522, 1121]",2,"[8, 35]"
a54d0153-aa34-58db-97e1-7396b38ca57e,[619],1,[14]
d303455e-dd2b-57cb-9570-d34341125456,"[6557, 3646]",2,"[4, 18]"
de907b2d-37a8-5bd4-8a52-e769af3b3df2,[443],1,[12]
64f14595-3a23-57ed-a06d-7ee3a455322b,[4830],1,[33]
8710f2d8-32fb-5621-b732-ed812aff1b80,[1428],1,[23]
9126ea37-b32d-531a-a481-a5e4edee7b89,[7004],0,[9]
82ccaa67-5f4e-5db2-b35b-0dfcd463c758,[3169],1,[21]
cc500eb0-f5a6-53f1-9aff-678c4b263e48,[3033],1,[30]
d636c362-62e4-5b8f-8572-780625ea715a,[1083],1,[24]
bfca0de8-3af1-5888-961e-173323d45949,[5256],0,[3]
1298d1af-f722-5aec-a335-0320b1f51907,[4001],0,[8]
ef979f5a-bbba-5f40-b5ae-c5c043a47ffd,[1173],0,[10]
c931b0ba-9cbd-5003-a6eb-070485ef11d3,[3728],1,[30]
0aecfe3f-1e76-5a5f-88b2-115560d0035c,"[2892, 2893]",2,"[3, 32]"
aede8ea4-7446-5eb6-961f-454784cbabe2,[293],1,[19]
2c8bc52b-458d-5905-abeb-2cc345aa1587,[2927],1,[15]
bbd98b3d-7001-57f0-a16a-570f39c694da,[3305],1,[20]
6439f844-e9ea-50dd-92a2-7b6d49a9ff8c,[6377],0,[0]
d9090231-27b3-5b34-9b12-f5fd959857e0,"[3326, 3153]",2,"[9, 17]"
b12481b2-82e6-55ba-8314-840b23f90f10,"[368, 2132]",2,"[7, 20]"
5cec49ae-6516-5c4e-a55d-79324c36621a,[6242],1,[14]
c5badb82-ec7f-5ad3-b510-c4e9c0f5c2b5,"[1094, 891]",2,"[3, 15]"
cab8b8b7-2a4d-5ace-a5c7-c5e7f67a8f09,"[445, 446]",2,"[5, 18]"
ec893544-a207-548f-a178-2a6fe311edd9,[1683],0,[11]
ec9ec310-b1cc-503c-b493-dc3d83fc24b1,[4005],1,[18]
de43cbbb-d3d3-58f9-ac24-29adc3b4a72a,[6103],1,[24]
a1d0d2e8-bc58-555c-8c3a-e77435c7e5e5,[6878],1,[34]
d9918e2b-c38c-56d0-9314-ace6d5e033f2,[2707],1,[33]
5a744b84-dfe1-5a40-b328-ea285f319e55,"[1117, 1118]",2,"[11, 36]"
2d0107a6-96a3-5850-97a0-7fa21e9d4945,[1394],1,[33]
1651cf72-5579-51b4-9559-18ae3167d980,[6745],1,[23]
e6416b26-363e-536a-88cc-e88f8c19dc90,[6762],1,[31]
bcad88a9-9a06-5559-8428-b06daf41d176,[6852],1,[23]
345c2374-6733-553a-8b60-bc38eab144fc,[3732],1,[20]
8eea58ea-17f5-5ff8-89b8-8757f847e03b,[5655],1,[18]
67b510a6-82c4-5ee5-8642-032a4bf37478,[1125],1,[25]
e1a430c6-a1bf-54f1-9943-d232e10756a6,[6577],1,[27]
8d8631e5-deff-546e-8f4f-b640ae336ee3,[6641],1,[16]
d1db1353-7b59-5542-b355-e61898fb8f4c,[945],0,[0]
5992c8bc-d62f-511b-92e0-7503390f2830,[6755],1,[22]
c54709b0-068b-5b85-a034-d9aff18595b1,[1950],1,[18]
28f49008-8ff0-5d8c-b058-8e3e66156436,[7105],1,[24]
823f20d4-1974-5916-90b0-e4f6eab61c9e,"[6642, 1363]",2,"[4, 15]"
8fb04951-9295-56de-a26b-1b808d715f28,[1463],1,[17]
b4b9b5b3-db87-50e9-aceb-10b838772586,"[2441, 2442]",2,"[6, 29]"
723f1bdb-0072-50f2-b4af-207a829842e8,[4244],1,[28]
bc07013c-1ddb-5cb0-ad8e-74293cc1a078,[4925],1,[23]
567edc5e-f4e2-5f41-8c76-7866f9a9e189,[4675],1,[25]
1ff7cf81-8f67-576b-9cdd-b92da1e1939f,[5126],1,[31]
26da4a10-627f-532b-a767-9b82214f72ca,"[452, 453]",2,"[5, 22]"
aaadde89-ac2b-59c4-b15c-7589e6171a6b,[1104],0,[7]
9b16c7f5-4615-5c8f-a550-d17771680252,[4051],1,[12]
cc6f03a5-a165-578d-8f93-125edd4ab8c8,[5300],1,[28]
94ce9569-369d-5318-b13a-bff9be084eb8,[2858],1,[16]
a43492b6-6d0b-59fd-980e-8cf26be423c6,[4624],1,[24]
910bb600-069d-5a8f-850f-cae8117615e1,"[4119, 5013]",2,"[1, 31]"
17dd3f50-b05d-500d-8d80-ea03b4b5e3ed,[5718],1,[28]
12b35c31-3c5e-5296-94b1-ca8e38859de0,[2294],0,[11]
df261fb6-d8bc-5aeb-a9e1-722079896a6a,[3205],1,[24]
fd166158-6377-551b-b1cb-1c34c0b239f5,[2513],1,[34]
5f25dac4-33b1-5419-9936-acc5317d785b,[5648],1,[24]
4c72d2d1-9c65-58c5-bbae-9c6acd735157,[1909],1,[31]
f23a8afd-c789-580e-9b40-5caf3e518d34,[1637],0,[6]
6b3f91bc-18c6-5ab2-a5ef-ead96106056c,"[1812, 5479]",2,"[9, 34]"
39f7512f-79b3-5b80-8227-83e53a24c588,[7148],0,[7]
082ff524-b2b3-562a-91a1-30332d0fbba2,"[644, 3652]",2,"[1, 33]"
0c94b1a2-1f9c-5fe5-8a4e-44f691ec501c,[6255],1,[23]
67dacf82-28f7-5cc4-9904-d8231adb0d46,"[674, 675]",2,"[11, 25]"
f0d31ad4-77c5-5421-b2da-f20143c23e01,[2149],1,[13]
da680d03-7a87-5900-8fd7-40921425775b,"[2439, 2440]",2,"[8, 33]"
9add05fc-030c-57ac-ae1c-2fd8925a7d2c,[289],0,[3]
d5d7575e-ebaf-550d-b5ce-acbd8ee39f8a,[2752],1,[16]
831c83bf-c449-5bd7-b350-accdc30f6cd1,"[2060, 118]",2,"[5, 31]"
2862a01b-a85d-5868-8fad-10bee0c1204e,[3949],0,[8]
5e4f50ee-6f8a-56c1-9e44-04ed1933f845,[5766],1,[20]
7aeca623-945c-5706-ad47-b1788b02f417,"[105, 2961]",2,"[5, 30]"
a0452db5-6c9e-5f45-a071-4b8ee99793cf,[6735],1,[27]
8576231b-50b6-54ba-a978-7cffd65c4703,[1939],1,[33]
3cc3a631-9e17-56f7-958a-60d5f4905729,[1441],0,[0]
555493ca-1968-54e9-91d5-3299a9c218a1,"[3328, 3329]",2,"[0, 26]"
fe359944-0fb3-597d-8abd-edb85c0dd29e,[2803],1,[18]
a8cfb1b8-1c5d-57d9-9c25-452c05631896,"[2774, 3871]",2,"[8, 25]"
268d7a94-8372-5889-aab4-d660f47dd08a,[4726],0,[6]
2c145dec-78eb-540a-8707-e41544b31e8f,[1934],1,[24]
54d96fca-64ee-53b6-941c-6c8a3cc08a25,[3447],1,[16]
ce32056c-ea88-5ef1-be64-e9e6d07c7b90,[6062],1,[24]
e2807784-cee5-5182-9010-f946793d4dbe,[1648],1,[31]
3341c6e9-b594-5dd3-a74a-3b33337b4ffd,[4554],1,[13]
7227ad82-223d-5c9a-a0b6-71dd374639f4,[6861],1,[27]
a39f1c66-1812-56e2-bb95-2bda2aadbc33,[786],1,[17]
8aca1999-aaaa-592e-8276-d799484d9755,"[1461, 3604]",2,"[5, 34]"
3f5bedd7-8c09-5e90-95cf-30b939799d68,[5705],0,[0]
53116fcb-b8a0-5a45-bbc6-ba521ab2c085,[2052],0,[0]
50f5183a-6c26-579d-8962-309272652e00,[34],1,[23]
77275792-17f7-5ccc-90a1-c64d1ac1b740,[3581],0,[0]
0165432a-7166-5e4e-8fe5-c4c0f0ac14d5,[2745],1,[28]
e02e4730-c3ae-5792-a54a-f2484c1f1855,[4237],0,[3]
0b19497d-eef7-55e1-832e-5b47eb1a0d5a,[6736],1,[18]
c3856eb6-94ae-55b7-aa4f-5283ecb887a1,[4514],0,[9]
5f11b88f-4d95-5899-83e6-29d7131ba6e5,[3052],1,[36]
b8d1d13b-bf42-507d-bb59-c3b2757103fb,"[3651, 2139]",2,"[11, 12]"
17a21026-1318-5727-99d1-a4d829e95126,[653],1,[34]
40162f5e-2958-555c-83e3-2f2ab579e318,[240],1,[14]
3b2ee0d0-2f32-5302-9ed1-19a283b130b0,[534],0,[4]
410ae324-7a93-5ba7-be3b-8bb35e14aee3,[399],1,[32]
06e5f7fb-2a10-573c-b391-800bcb0bd41a,[6132],1,[12]
9a44d108-029a-54f7-8f2f-81ccef611499,[2496],0,[8]
626edef6-90cf-52c8-9a8f-5e4c32263726,[1498],1,[20]
92bb4123-4de0-5345-8177-cd628c8e55c6,[7074],0,[1]
81cd679b-4d5c-539a-a628-814643a78ee1,[6078],1,[21]
7ded7768-86bd-5e8e-93e3-140d7d06fb18,"[6930, 338]",2,"[8, 29]"
4fe172d7-c3ea-5dd1-b8b3-564b19e16db7,[6372],1,[29]
300e69f2-f3ab-59bb-b915-8fefb51e4e28,[3385],1,[12]
c9709237-cead-5792-ad29-2b2e8322c4bf,"[4678, 2099]",2,"[2, 15]"
851d90d6-5db7-5c17-83ae-b350cc4156b9,"[1595, 580]",2,"[6, 19]"
84e32cb9-67d4-5cd5-a62d-d113ae27c6c6,[4301],0,[11]
de5f4b51-da37-562c-8a8e-6883907b122f,[4042],0,[11]
2520b7e2-d0c8-58e0-96d9-2acc6feac0e2,[2532],1,[21]
cdbce489-5079-5168-9bb9-1b7fc3ac74ed,[1398],1,[13]
7f5eb38c-234c-512c-bcab-a6e379f0d3bf,[6841],1,[19]
f72c6747-8065-5d25-af2a-1a561d324f08,[15],0,[10]
20424e56-68cb-5ccb-bc39-3ea05df5e525,[6905],1,[31]
2838eccc-5c89-52a5-916f-1d3df0978354,[5322],1,[25]
a367ec7d-803f-55b1-86db-797477ad5fc6,"[30, 3261]",2,"[2, 34]"
5c114528-2a2c-56db-8b08-d490082a38b4,[2940],1,[17]
34a7cef4-a262-5589-b3e6-57ebe7ad1b8e,[1720],0,[1]
790ae55d-08a5-55f9-bd85-a3c49d5db2b6,[4506],0,[10]
905a210b-1117-5a29-b648-6e58887776a3,"[1522, 6556]",2,"[7, 23]"
b153fe3d-d42a-5d9d-8d74-3e35d2e50116,[4171],0,[9]
91e1125c-7146-55af-8874-60c5afc996d7,"[3524, 6223]",2,"[11, 35]"
6229fff2-ef09-517c-8b24-20d9cfeaca5c,[4697],0,[11]
1c1eb25e-0962-5ff0-bfc4-bf38aec4bfe5,[3984],1,[16]
7ac135c4-24d2-5d7a-ba5d-2c2e6ff94346,[2070],1,[17]
582328da-6545-529d-9dd0-f352fe9fb541,[2103],0,[11]
6a3f58b7-5cd7-564c-b00d-c7294e2906c3,[2441],0,[6]
4d22b8c4-f0fe-51dc-86ce-9ccdb02878f6,"[4691, 4692]",2,"[1, 25]"
9fe16b2d-1474-5602-a05a-e37a1c4a4669,"[4183, 4184]",2,"[9, 28]"
4a84c6fe-f3c9-5a73-9428-8b48139a7bda,[3428],1,[12]
b84d50a3-ac0d-51e5-a3d5-57a20c8ba336,[3468],0,[0]
63670892-d511-5417-b016-5bbb2fb610e1,[4050],1,[14]
9d216651-64f6-5737-9caf-f518fbeff2ed,[3720],1,[32]
9e0a5dfd-45d9-5dd7-94e9-808e8693b3f1,[3925],1,[19]
9a3b4fb8-4bc6-52ab-be73-fd5c30befe0b,"[6704, 3399]",2,"[11, 17]"
f60bc701-2155-54e8-a70a-f4687a68ddac,[4936],1,[32]
7163bb33-52ea-5b34-b272-ba1924b2e9ee,[2960],0,[6]
e501bade-66f4-5372-a5b5-10ad2cb28571,[4676],0,[4]
9fdb6d30-26bf-5a72-847b-aed92cee833b,[5822],1,[29]
4e2ecbd7-0095-5da1-9b56-523540d99b31,[5539],1,[28]
bd338aac-83f9-571a-bcf1-8f5a8081e4f9,[677],1,[30]
07293702-0324-5955-a56b-c6c788847071,"[937, 1401]",2,"[4, 32]"
fb2d5659-61d3-555a-a96c-2f8ae07a767e,[6826],0,[1]
2c708617-669e-5094-8519-28e98fcace11,[5953],0,[8]
a4d9e06c-bc87-532f-8d75-5dab1168d220,[1172],1,[30]
d2423506-e51f-54ad-88d9-7254bf9dc0c5,[5519],1,[32]
c45f34b1-6b8b-5f7d-9222-092e2fd2aadd,[6849],0,[1]
749d0483-6263-58ce-8544-71dfcb70eaea,"[4197, 4843]",2,"[10, 26]"
a19b4f83-d99c-5d82-842d-b59666fd1472,[5727],1,[22]
39bed5ac-0788-5b91-a2b9-3a34de24f249,[5095],1,[29]
dede1312-24be-5ce2-9c6e-ddb507edc826,"[4395, 5133]",2,"[4, 15]"
81ba8338-c0be-5b2a-bcf3-dd6a63b23335,[285],1,[23]
ebc85b80-d440-5334-91ac-47ad2f88dbea,[76],1,[35]
c14c623b-1095-5113-b3df-0381bbe672d3,[6094],1,[31]
85102bfb-7628-5af8-b6b2-a8ee736f0179,"[530, 531]",2,"[9, 14]"
f7c8f230-55b8-5182-ac16-a0046070b18a,[3946],1,[14]
20f6cbd0-f184-5930-8e50-239d2a18acb2,[4130],1,[23]
1ca8a6a2-68d2-5e26-a876-a70934d5753e,[277],0,[9]
334fd266-444d-5745-a202-63d4a26b27d7,[5970],1,[22]
876deee6-9a5c-5b7b-afd2-6056ccec8c50,[7335],0,[3]
03c277e2-f048-5353-9a2a-eadeb1328e19,[2779],1,[33]
8cc79907-f06a-5abc-8d81-7671294c9e34,[5677],1,[18]
a9c55ef4-fa50-5108-b416-8734dd077689,"[1645, 1808]",2,"[0, 15]"
e7f78beb-b767-540b-985c-e925f2c59bb9,[7184],0,[4]
a4bacf0c-cf66-5d16-adc1-8088d7983e08,[2823],0,[9]
ecd5e794-9208-5c74-ae10-1248bd67fc14,[3104],1,[15]
47644f1a-5e50-5e58-a60b-1aee47f53cf1,[6754],1,[21]
afe65bb0-8048-5cea-ab86-62ded4576a4b,[1190],1,[19]
c5c3b618-34b0-55ac-86c6-10c098b48a28,[1285],1,[17]
658ec9f1-39d8-5751-b4b5-87de7fc2ab36,[5966],1,[35]
05384454-6e62-5d4b-bc1d-359188a6ac71,[466],1,[28]
496f6d25-d17e-5935-bd84-a96d42130415,[3393],0,[3]
51f498e3-3507-5e18-bf8c-8cb6d66217f6,[6571],0,[10]
6f9c445c-6b07-5756-b939-04415a46441c,[1844],0,[1]
04ba615a-24d0-51dc-9c36-56c4a0c66070,[4569],1,[33]
029fea32-25d3-5df5-bcae-606e4ea96dc4,[2255],1,[34]
5518c7da-db2a-562f-a122-7dfb054ae789,[1216],1,[21]
3a22f3f1-e4e0-5716-990b-690c487ca85d,[4398],1,[34]
5b2213b4-68fb-5302-a292-f91b19e5dc4d,"[793, 6361]",2,"[3, 18]"
ce535d54-b8ba-5261-ac84-c081fba5e98d,[1842],1,[26]
81d1ec32-a0f4-5fc8-90aa-ecaf729a1711,[4080],0,[6]
6fa574a4-d236-5b8a-a420-0c747e1a30a7,[3922],1,[26]
71f74a11-1914-50aa-ae9f-4c37c3c133dd,[4492],1,[24]
55ca8695-9e2a-5ce8-8196-37b71bb8921a,[6990],0,[10]
1f69af2e-50bd-58c1-b50b-66d9ae12bc27,"[1572, 1573]",2,"[4, 25]"
72417937-675b-5461-84b6-dd260473e7d9,"[3640, 3310]",2,"[3, 16]"
837d7f28-334e-5ebd-8959-bcfebe809517,[2286],0,[1]
44a4dc6a-fe11-5dab-9efd-87073ae4bca0,[878],1,[28]
6313fda7-e874-50bf-be9c-085a5a83feda,[7152],1,[25]
c0d43b52-83be-52b7-8ade-4a008677808c,[3939],0,[7]
0b06c1de-58ba-546a-a20d-e57c98ad8f2f,[351],1,[26]
cae00077-576c-5283-8b50-e7961eff1daf,[5729],0,[6]
196fe703-3a68-57ea-933b-2742beaa6840,[1769],0,[9]
cb83176e-54ca-54a2-870e-c569b005ae5f,"[610, 5193]",2,"[11, 28]"
0f1546d6-6cab-5a7a-8d50-a3eee8975f19,[3830],1,[19]
f625b0f2-4f8e-5c55-8be7-735c137dfcfe,[6542],1,[25]
1aeaafd4-4389-527c-b361-3cc8738fcc65,[494],0,[10]
5bbd9149-d4dc-52ca-b109-ac4eb1aeb806,[6318],1,[19]
f2a54aae-1278-5748-8ae1-0ec2612d5f81,[202],0,[0]
31560a12-fa3f-58c2-b2c8-0f57fdb3454c,[6675],1,[12]
b8712b9c-d5fd-5275-80a9-2b89cde39670,[5103],1,[24]
784ec6ba-6491-5da3-a500-814074d00edd,[1268],1,[14]
24baf6cb-ae2d-50ea-a0c2-44971e8e2b18,[5096],1,[34]
1af12111-0a62-550f-ae2b-66f6ab8fbe95,[7344],0,[6]
a32cd7c0-55de-5fa4-9604-6b4a4589dfd3,[5945],1,[26]
81490655-0a0e-55c6-a23b-68f8a248f97a,[335],1,[19]
496ca9d1-9a58-5463-9d3b-eaf02a632902,[1689],1,[26]
b5f3bd8e-c49a-5085-857d-63f5118c946d,[642],1,[36]
17d8ccb5-a0c8-566f-8139-7f6ef8708875,"[4576, 106]",2,"[4, 34]"
31fca751-91ba-5040-8c93-97cd04444cb0,[5454],1,[36]
d247fb09-7bea-503a-84da-3166dcc55d8b,[6604],1,[23]
2d8f0128-66c5-5954-a858-6ecff747164b,[1919],1,[32]
ecb2e836-0900-574e-9b96-b25ff87e44cb,[281],0,[11]
c437e5b1-e9ba-5d6d-9e05-e2b3da7cee0f,[6786],1,[29]
5475ddf3-1108-5412-9cbf-1ac53594316e,[7343],1,[31]
9657abcf-0ecb-5b37-9a8a-e606c3c4d804,[5721],1,[16]
10187a32-b013-5245-bd84-11d878ae2ec9,[6986],0,[7]
9e097a45-ba30-5667-a14e-f45fe9e1c7fa,[5624],1,[24]
0bbe452a-5502-51b1-aab4-cc3dba2fe600,[3012],1,[30]
85636a0e-0f16-5f5f-8ddf-9e0213b3c5ee,[1108],0,[5]
9cf92acb-0a0b-5b30-a967-690f3efbd2de,[3871],1,[25]
58f7ae80-2396-5b2c-885f-587ee60ed3ee,[2061],1,[14]
5e712a6e-36a8-5543-b971-b5fbeb14b832,[6549],1,[26]
e68a0606-6825-5a35-a06f-190911e99c47,[5735],1,[12]
0b303b34-5662-5ac8-88d5-a6261f928aad,[6989],0,[3]
46ce131f-1c33-57c4-bf0d-603ed9a91af4,[3701],0,[3]
